"gid","high_temp"
495,"25.935998916625977"
496,"25.935998916625977"
497,"25.935998916625977"
498,"25.935998916625977"
499,"25.935998916625977"
500,"25.935998916625977"
501,"25.935998916625977"
502,"25.935998916625977"
503,"25.935998916625977"
504,"25.935998916625977"
505,"25.935998916625977"
506,"25.935998916625977"
507,"25.935998916625977"
508,"25.935998916625977"
509,"25.935998916625977"
510,"25.935998916625977"
511,"25.935998916625977"
512,"25.935998916625977"
513,"25.935998916625977"
514,"25.935998916625977"
515,"25.935998916625977"
516,"25.935998916625977"
517,"25.935998916625977"
518,"25.935998916625977"
519,"25.935998916625977"
520,"25.935998916625977"
521,"25.935998916625977"
522,"25.935998916625977"
523,"25.935998916625977"
524,"25.935998916625977"
525,"25.935998916625977"
526,"25.935998916625977"
527,"25.935998916625977"
528,"25.935998916625977"
529,"25.935998916625977"
530,"25.935998916625977"
531,"25.935998916625977"
532,"25.935998916625977"
533,"25.935998916625977"
534,"25.935998916625977"
535,"25.935998916625977"
536,"25.935998916625977"
537,"25.935998916625977"
538,"25.935998916625977"
539,"25.935998916625977"
540,"25.935998916625977"
541,"25.935998916625977"
542,"25.935998916625977"
543,"25.935998916625977"
544,"25.935998916625977"
545,"25.935998916625977"
546,"25.935998916625977"
547,"25.935998916625977"
548,"25.600000381469727"
549,"26.263999938964844"
550,"26.807998657226562"
551,"26.76799964904785"
552,"25.652000427246094"
553,"27.836000442504883"
554,"27.784000396728516"
555,"25.808000564575195"
556,"25.392000198364258"
557,"25.392000198364258"
558,"25.392000198364258"
559,"25.935998916625977"
560,"26.823999404907227"
561,"26.08799934387207"
562,"26.08799934387207"
563,"27.007999420166016"
564,"27.007999420166016"
565,"27.007999420166016"
566,"27.007999420166016"
567,"27.007999420166016"
568,"27.007999420166016"
569,"27.007999420166016"
570,"27.055999755859375"
571,"27.007999420166016"
572,"27.007999420166016"
573,"27.27199935913086"
574,"27.31199836730957"
575,"27.27199935913086"
576,"27.007999420166016"
577,"25.392000198364258"
578,"28.371999740600586"
579,"28.564001083374023"
580,"25.935998916625977"
581,"27.24799919128418"
582,"27.24799919128418"
583,"24.355998992919922"
584,"22.56399917602539"
585,"24.355998992919922"
586,"25.652000427246094"
587,"27.06399917602539"
588,"24.75200080871582"
589,"27.959999084472656"
590,"26.868000030517578"
591,"26.868000030517578"
592,"27.219999313354492"
593,"25.88399887084961"
594,"25.88399887084961"
595,"27.007999420166016"
596,"28.20800018310547"
597,"27.496000289916992"
598,"27.496000289916992"
599,"27.496000289916992"
600,"27.916000366210938"
601,"27.916000366210938"
602,"27.916000366210938"
603,"26.163999557495117"
604,"27.263999938964844"
605,"27.920000076293945"
606,"25.780000686645508"
607,"25.88800048828125"
608,"25.88800048828125"
609,"25.336000442504883"
610,"25.336000442504883"
611,"25.88800048828125"
612,"25.88800048828125"
613,"27.95199966430664"
614,"27.95199966430664"
615,"28.95199966430664"
616,"27.992000579833984"
617,"27.368000030517578"
618,"28.012001037597656"
619,"28.012001037597656"
620,"25.336000442504883"
621,"26.676000595092773"
622,"28.360000610351562"
623,"28.012001037597656"
624,"28.012001037597656"
625,"28.624000549316406"
626,"28.624000549316406"
627,"28.012001037597656"
628,"25.803998947143555"
629,"25.803998947143555"
630,"25.803998947143555"
631,"25.020000457763672"
632,"25.284000396728516"
633,"26.760000228881836"
634,"25.944000244140625"
635,"25.803998947143555"
636,"25.803998947143555"
637,"26.760000228881836"
638,"26.760000228881836"
639,"26.760000228881836"
640,"26.760000228881836"
641,"28.559999465942383"
642,"27.20800018310547"
643,"28.20800018310547"
644,"24.355998992919922"
646,"25.803998947143555"
647,"26.760000228881836"
648,"26.760000228881836"
649,"25.803998947143555"
650,"25.803998947143555"
651,"26.760000228881836"
652,"26.760000228881836"
653,"28.012001037597656"
654,"25.803998947143555"
655,"25.803998947143555"
656,"26.760000228881836"
657,"25.803998947143555"
658,"26.760000228881836"
659,"26.760000228881836"
660,"26.760000228881836"
661,"28.104000091552734"
662,"26.760000228881836"
663,"25.803998947143555"
664,"25.803998947143555"
665,"25.803998947143555"
666,"26.760000228881836"
667,"25.803998947143555"
668,"26.760000228881836"
669,"25.803998947143555"
670,"25.803998947143555"
671,"25.803998947143555"
672,"26.760000228881836"
673,"25.803998947143555"
674,"26.760000228881836"
675,"26.760000228881836"
676,"26.760000228881836"
677,"26.676000595092773"
678,"26.3439998626709"
679,"24.916000366210938"
680,"27.836000442504883"
681,"28.18000030517578"
682,"25.600000381469727"
683,"26.760000228881836"
684,"26.760000228881836"
685,"26.760000228881836"
686,"25.923999786376953"
687,"25.923999786376953"
688,"26.124000549316406"
689,"23.959999084472656"
690,"22.56399917602539"
691,"28.559999465942383"
692,"23.58799934387207"
693,"23.29599952697754"
694,"25.803998947143555"
695,"25.803998947143555"
696,"26.02400016784668"
697,"25.803998947143555"
698,"26.760000228881836"
699,"28.332000732421875"
700,"28.332000732421875"
701,"26.760000228881836"
702,"25.803998947143555"
703,"28.012001037597656"
704,"26.760000228881836"
705,"28.012001037597656"
706,"25.803998947143555"
707,"28.012001037597656"
708,"26.8799991607666"
709,"28.559999465942383"
710,"28.012001037597656"
711,"28.012001037597656"
712,"26.760000228881836"
713,"25.803998947143555"
714,"25.803998947143555"
715,"26.171998977661133"
716,"26.115999221801758"
717,"29.031999588012695"
718,"27.70800018310547"
719,"25.34000015258789"
720,"25.34000015258789"
721,"25.34000015258789"
722,"28.115999221801758"
723,"25.496000289916992"
724,"25.968000411987305"
725,"28.115999221801758"
726,"25.832000732421875"
727,"26.02400016784668"
728,"26.02400016784668"
729,"26.02400016784668"
730,"26.02400016784668"
731,"26.02400016784668"
732,"26.02400016784668"
733,"25.700000762939453"
734,"25.284000396728516"
735,"26.02400016784668"
736,"29.395999908447266"
737,"29.395999908447266"
738,"26.02400016784668"
739,"28.59600067138672"
740,"26.02400016784668"
741,"26.02400016784668"
742,"25.944000244140625"
743,"28.012001037597656"
744,"23.09200096130371"
745,"23.507999420166016"
746,"28.332000732421875"
747,"28.332000732421875"
748,"27.20800018310547"
749,"27.20800018310547"
750,"27.855998992919922"
751,"26.76799964904785"
752,"28.332000732421875"
753,"27.100000381469727"
754,"27.100000381469727"
755,"27.31599998474121"
756,"27.73200035095215"
757,"27.54400062561035"
758,"27.392000198364258"
759,"27.54400062561035"
760,"26.968000411987305"
761,"27.54400062561035"
762,"26.45599937438965"
763,"27.100000381469727"
764,"27.100000381469727"
765,"25.555999755859375"
766,"24.875999450683594"
767,"29.23200035095215"
768,"26.42799949645996"
769,"26.8799991607666"
770,"24.355998992919922"
771,"23.923999786376953"
772,"25.187999725341797"
773,"25.187999725341797"
774,"25.803998947143555"
775,"27.559999465942383"
776,"27.100000381469727"
777,"26.76799964904785"
778,"26.76799964904785"
779,"26.97599983215332"
780,"26.97599983215332"
781,"27.163999557495117"
782,"27.77199935913086"
783,"28.280000686645508"
784,"27.972000122070312"
785,"28.08799934387207"
786,"27.95199966430664"
787,"26.823999404907227"
788,"27.763999938964844"
789,"27.73200035095215"
790,"27.73200035095215"
791,"26.45599937438965"
792,"26.871999740600586"
793,"26.97599983215332"
794,"27.54400062561035"
795,"26.868000030517578"
796,"26.86400032043457"
797,"26.86400032043457"
798,"25.107999801635742"
799,"26.31999969482422"
800,"26.02400016784668"
801,"25.007999420166016"
802,"26.02400016784668"
803,"25.804000854492188"
804,"26.124000549316406"
805,"25.555999755859375"
806,"25.059999465942383"
807,"28.54400062561035"
808,"26.195999145507812"
809,"28.420000076293945"
810,"27.604000091552734"
811,"27.40799903869629"
812,"26.97599983215332"
813,"26.97599983215332"
814,"27.73200035095215"
815,"27.196001052856445"
816,"27.559999465942383"
817,"27.73200035095215"
818,"27.47599983215332"
819,"27.492000579833984"
820,"27.284000396728516"
821,"27.100000381469727"
822,"27.139999389648438"
823,"27.73200035095215"
824,"26.823999404907227"
825,"27.763999938964844"
826,"27.47599983215332"
827,"27.663999557495117"
828,"27.256000518798828"
829,"27.763999938964844"
830,"26.8799991607666"
831,"28.54400062561035"
832,"26.760000228881836"
833,"26.760000228881836"
834,"26.760000228881836"
835,"26.760000228881836"
836,"26.760000228881836"
837,"26.115999221801758"
838,"26.224000930786133"
839,"27.20800018310547"
840,"28.356000900268555"
841,"27.20800018310547"
842,"25.38800048828125"
843,"27.54400062561035"
844,"26.211999893188477"
845,"26.076000213623047"
846,"26.760000228881836"
847,"26.760000228881836"
848,"26.760000228881836"
849,"26.760000228881836"
850,"26.760000228881836"
851,"26.760000228881836"
852,"28.65999984741211"
853,"28.763999938964844"
854,"25.944000244140625"
855,"25.935998916625977"
856,"25.935998916625977"
857,"28.11199951171875"
858,"28.144001007080078"
859,"29.020000457763672"
860,"27.559999465942383"
861,"27.59600067138672"
862,"26.40799903869629"
863,"26.652000427246094"
864,"25.91200065612793"
865,"26.760000228881836"
866,"26.760000228881836"
867,"26.760000228881836"
868,"26.760000228881836"
869,"26.760000228881836"
870,"25.38800048828125"
871,"27.371999740600586"
872,"27.371999740600586"
873,"27.371999740600586"
874,"27.836000442504883"
875,"27.371999740600586"
876,"27.371999740600586"
877,"27.836000442504883"
878,"27.836000442504883"
879,"25.832000732421875"
880,"29.104000091552734"
881,"25.479999542236328"
882,"27.35999870300293"
883,"29.243999481201172"
884,"26.68400001525879"
885,"27.18400001525879"
886,"26.392000198364258"
887,"26.392000198364258"
888,"26.392000198364258"
889,"26.392000198364258"
890,"26.392000198364258"
891,"26.392000198364258"
892,"26.392000198364258"
893,"26.38800048828125"
894,"26.38800048828125"
895,"26.392000198364258"
896,"26.652000427246094"
897,"26.652000427246094"
898,"26.652000427246094"
899,"26.652000427246094"
900,"26.652000427246094"
901,"26.652000427246094"
902,"26.652000427246094"
903,"26.652000427246094"
904,"26.652000427246094"
905,"26.652000427246094"
906,"26.652000427246094"
907,"26.652000427246094"
908,"26.652000427246094"
909,"26.644001007080078"
910,"27.54400062561035"
911,"27.54400062561035"
912,"27.54400062561035"
913,"26.652000427246094"
914,"26.652000427246094"
915,"26.652000427246094"
916,"26.652000427246094"
917,"26.652000427246094"
918,"26.652000427246094"
919,"26.652000427246094"
920,"26.652000427246094"
921,"26.652000427246094"
922,"26.652000427246094"
923,"26.652000427246094"
924,"27.54400062561035"
925,"27.54400062561035"
926,"27.54400062561035"
927,"27.54400062561035"
928,"26.644001007080078"
929,"26.644001007080078"
930,"27.54400062561035"
931,"26.644001007080078"
932,"26.644001007080078"
933,"27.54400062561035"
934,"27.54400062561035"
935,"27.54400062561035"
936,"27.54400062561035"
937,"27.54400062561035"
938,"26.652000427246094"
939,"28.012001037597656"
940,"28.012001037597656"
941,"27.70800018310547"
942,"26.224000930786133"
943,"26.224000930786133"
944,"26.224000930786133"
945,"26.224000930786133"
946,"23.959999084472656"
947,"25.868000030517578"
948,"26.13599967956543"
949,"26.639999389648438"
950,"26.676000595092773"
951,"26.027999877929688"
952,"27.40399932861328"
953,"27.464000701904297"
954,"27.284000396728516"
955,"26.29199981689453"
956,"23.923999786376953"
957,"28.395999908447266"
958,"28.395999908447266"
959,"26.08799934387207"
960,"26.823999404907227"
961,"26.823999404907227"
962,"26.823999404907227"
963,"26.823999404907227"
964,"26.823999404907227"
965,"26.823999404907227"
966,"26.823999404907227"
967,"26.823999404907227"
968,"26.823999404907227"
969,"25.076000213623047"
970,"25.076000213623047"
971,"25.076000213623047"
972,"25.076000213623047"
973,"27.163999557495117"
974,"27.163999557495117"
975,"27.163999557495117"
976,"27.163999557495117"
977,"27.163999557495117"
978,"27.163999557495117"
979,"27.163999557495117"
980,"25.076000213623047"
981,"25.076000213623047"
982,"25.076000213623047"
983,"25.076000213623047"
984,"25.076000213623047"
985,"25.076000213623047"
986,"27.93199920654297"
987,"27.93199920654297"
988,"27.93199920654297"
989,"27.93199920654297"
990,"27.93199920654297"
991,"27.93199920654297"
992,"27.93199920654297"
993,"27.93199920654297"
994,"27.93199920654297"
995,"27.93199920654297"
996,"27.93199920654297"
997,"26.823999404907227"
998,"26.823999404907227"
999,"26.823999404907227"
1000,"26.823999404907227"
1001,"26.823999404907227"
1002,"26.823999404907227"
1003,"26.823999404907227"
1004,"26.823999404907227"
1005,"26.823999404907227"
1006,"26.823999404907227"
1007,"26.823999404907227"
1008,"26.823999404907227"
1009,"26.823999404907227"
1010,"26.823999404907227"
1011,"26.823999404907227"
1012,"26.823999404907227"
1013,"26.823999404907227"
1014,"26.823999404907227"
1015,"26.823999404907227"
1016,"26.823999404907227"
1017,"26.823999404907227"
1018,"26.823999404907227"
1019,"26.823999404907227"
1020,"26.823999404907227"
1021,"26.823999404907227"
1022,"26.823999404907227"
1023,"26.823999404907227"
1024,"26.823999404907227"
1025,"26.823999404907227"
1026,"26.823999404907227"
1027,"26.823999404907227"
1028,"26.308000564575195"
1029,"26.823999404907227"
1030,"26.823999404907227"
1031,"26.823999404907227"
1032,"26.823999404907227"
1033,"26.823999404907227"
1034,"26.823999404907227"
1035,"26.823999404907227"
1036,"26.260000228881836"
1037,"26.260000228881836"
1038,"26.260000228881836"
1039,"26.260000228881836"
1040,"26.260000228881836"
1041,"26.260000228881836"
1042,"26.260000228881836"
1043,"26.260000228881836"
1044,"27.639999389648438"
1045,"27.884000778198242"
1046,"27.884000778198242"
1047,"26.260000228881836"
1048,"26.823999404907227"
1049,"26.823999404907227"
1050,"26.823999404907227"
1051,"26.823999404907227"
1052,"26.823999404907227"
1053,"26.823999404907227"
1054,"26.823999404907227"
1055,"26.823999404907227"
1056,"26.823999404907227"
1057,"26.823999404907227"
1058,"25.57200050354004"
1059,"27.648000717163086"
1060,"27.784000396728516"
1061,"25.79599952697754"
1062,"25.79599952697754"
1063,"25.79599952697754"
1064,"25.79599952697754"
1065,"25.79599952697754"
1066,"25.79599952697754"
1067,"25.79599952697754"
1068,"25.79599952697754"
1069,"25.79599952697754"
1070,"25.79599952697754"
1071,"25.79599952697754"
1072,"26.823999404907227"
1073,"26.823999404907227"
1074,"26.22800064086914"
1075,"25.780000686645508"
1076,"25.076000213623047"
1077,"26.780000686645508"
1078,"26.780000686645508"
1079,"26.79199981689453"
1080,"28.035999298095703"
1081,"28.035999298095703"
1082,"26.260000228881836"
1083,"26.260000228881836"
1084,"26.260000228881836"
1085,"26.260000228881836"
1086,"27.559999465942383"
1087,"27.559999465942383"
1088,"27.559999465942383"
1089,"27.559999465942383"
1090,"27.559999465942383"
1091,"27.559999465942383"
1092,"27.559999465942383"
1093,"27.559999465942383"
1094,"27.559999465942383"
1095,"27.559999465942383"
1096,"27.559999465942383"
1097,"27.559999465942383"
1098,"27.559999465942383"
1099,"27.559999465942383"
1100,"27.559999465942383"
1101,"27.559999465942383"
1102,"27.559999465942383"
1103,"27.559999465942383"
1104,"27.559999465942383"
1105,"27.559999465942383"
1106,"27.559999465942383"
1107,"25.555999755859375"
1108,"25.555999755859375"
1109,"25.555999755859375"
1110,"25.555999755859375"
1111,"25.555999755859375"
1112,"25.555999755859375"
1113,"25.555999755859375"
1114,"25.555999755859375"
1115,"25.555999755859375"
1116,"25.555999755859375"
1117,"25.555999755859375"
1118,"25.555999755859375"
1119,"25.555999755859375"
1120,"25.555999755859375"
1121,"25.555999755859375"
1122,"25.555999755859375"
1123,"25.555999755859375"
1124,"25.555999755859375"
1125,"26.42799949645996"
1126,"26.42799949645996"
1127,"26.42799949645996"
1128,"26.42799949645996"
1129,"26.42799949645996"
1130,"26.42799949645996"
1131,"26.8799991607666"
1132,"26.8799991607666"
1133,"26.8799991607666"
1134,"26.8799991607666"
1135,"26.8799991607666"
1136,"26.8799991607666"
1137,"26.8799991607666"
1138,"26.8799991607666"
1139,"26.8799991607666"
1140,"26.8799991607666"
1141,"26.8799991607666"
1142,"26.8799991607666"
1143,"27.284000396728516"
1144,"27.284000396728516"
1145,"27.284000396728516"
1146,"27.284000396728516"
1147,"27.284000396728516"
1148,"27.284000396728516"
1149,"27.284000396728516"
1150,"27.284000396728516"
1151,"27.284000396728516"
1152,"25.555999755859375"
