"gid","helock_area"
333,"29.967185974121094"
334,"11.741596221923828"
335,"7.741305351257324"
336,"1.5139100551605225"
337,"17.991058349609375"
338,"7.582479953765869"
339,"0"
340,"4.722137451171875"
341,"1.1409039497375488"
342,"1.5767589807510376"
343,"0"
344,"13.25665283203125"
345,"0.32526272535324097"
346,"7.293248176574707"
347,"20.65131950378418"
348,"0"
349,"0"
350,"0"
351,"0"
352,"4.273620128631592"
353,"0"
354,"0.8264048099517822"
355,"38.183921813964844"
356,"0"
357,"0.2481520026922226"
358,"8.884276390075684"
359,"1.8396028280258179"
360,"0.3607152998447418"
361,"0"
362,"6.204297065734863"
363,"1.9876677989959717"
364,"0"
365,"0"
366,"1.0753010511398315"
367,"37.70587158203125"
368,"0"
369,"18.664310455322266"
370,"1.0753010511398315"
371,"11.553569793701172"
372,"0"
373,"0"
374,"1.0753010511398315"
375,"1.0753010511398315"
376,"1.0753010511398315"
377,"11.553569793701172"
378,"1.0753010511398315"
379,"1.0753010511398315"
380,"8.66284465789795"
381,"8.66284465789795"
382,"0.919173002243042"
383,"0.919173002243042"
384,"6.436272144317627"
385,"8.47407341003418"
386,"8.47407341003418"
387,"1.9876677989959717"
388,"0"
389,"0"
390,"0.919173002243042"
391,"1.0753010511398315"
392,"1.0753010511398315"
393,"1.0753010511398315"
394,"1.0753010511398315"
395,"1.0753010511398315"
396,"11.553569793701172"
397,"11.553569793701172"
398,"1.0753010511398315"
399,"1.0753010511398315"
400,"1.0753010511398315"
401,"8.66284465789795"
402,"8.66284465789795"
403,"8.66284465789795"
404,"0.919173002243042"
405,"0.919173002243042"
406,"0.919173002243042"
407,"6.436272144317627"
408,"8.47407341003418"
409,"1.0753010511398315"
410,"1.0753010511398315"
411,"0"
412,"8.66284465789795"
413,"8.66284465789795"
414,"8.66284465789795"
415,"3.125991106033325"
416,"28.851959228515625"
417,"28.851959228515625"
418,"4.9889421463012695"
419,"28.851959228515625"
420,"6.084610939025879"
421,"28.851959228515625"
422,"28.851959228515625"
423,"0.919173002243042"
424,"0.919173002243042"
425,"0.919173002243042"
426,"0.919173002243042"
427,"0.919173002243042"
428,"6.436272144317627"
429,"6.436272144317627"
430,"6.436272144317627"
431,"8.47407341003418"
432,"8.47407341003418"
433,"11.553569793701172"
434,"8.792805671691895"
435,"8.792805671691895"
436,"6.084610939025879"
437,"8.792805671691895"
438,"0"
439,"0"
440,"8.792805671691895"
441,"8.792805671691895"
442,"8.792805671691895"
443,"8.792805671691895"
444,"36.654598236083984"
445,"11.553569793701172"
446,"11.553569793701172"
447,"6.084610939025879"
448,"6.084610939025879"
449,"11.553569793701172"
450,"11.553569793701172"
451,"11.553569793701172"
452,"8.792805671691895"
453,"8.792805671691895"
454,"8.792805671691895"
455,"8.792805671691895"
456,"8.792805671691895"
457,"2.653114080429077"
458,"11.553569793701172"
459,"11.553569793701172"
460,"11.553569793701172"
461,"11.553569793701172"
462,"11.553569793701172"
463,"6.084610939025879"
464,"6.084610939025879"
465,"8.47407341003418"
466,"8.47407341003418"
467,"6.084610939025879"
468,"11.553569793701172"
469,"11.553569793701172"
470,"8.792805671691895"
471,"8.792805671691895"
472,"8.792805671691895"
473,"8.792805671691895"
474,"8.792805671691895"
475,"8.792805671691895"
476,"3.125991106033325"
477,"0"
478,"8.792805671691895"
479,"8.792805671691895"
480,"8.792805671691895"
481,"8.792805671691895"
482,"8.792805671691895"
483,"36.654598236083984"
484,"11.553569793701172"
485,"6.084610939025879"
486,"4.871648788452148"
487,"8.792805671691895"
488,"5.536211013793945"
489,"3.125991106033325"
490,"6.084610939025879"
491,"6.084610939025879"
492,"6.084610939025879"
493,"1.8125200271606445"
645,"12.886200904846191"
494,"1.8125200271606445"
495,"0.919173002243042"
496,"0.919173002243042"
497,"1.7160470485687256"
498,"0.919173002243042"
499,"0"
500,"0"
501,"0"
502,"3.205130100250244"
503,"3.205130100250244"
504,"4.871648788452148"
505,"8.792805671691895"
506,"8.792805671691895"
507,"8.792805671691895"
508,"3.125991106033325"
509,"6.084610939025879"
510,"1.8125200271606445"
511,"1.8125200271606445"
512,"0.919173002243042"
513,"0.919173002243042"
514,"0.919173002243042"
515,"1.7160470485687256"
516,"0"
517,"0"
518,"3.205130100250244"
519,"3.205130100250244"
520,"28.851959228515625"
521,"4.871648788452148"
522,"4.871648788452148"
523,"8.792805671691895"
524,"8.792805671691895"
525,"8.792805671691895"
526,"8.792805671691895"
527,"3.125991106033325"
528,"3.125991106033325"
529,"3.125991106033325"
530,"6.084610939025879"
531,"6.084610939025879"
532,"6.084610939025879"
533,"1.8125200271606445"
534,"1.8125200271606445"
535,"1.8125200271606445"
536,"0.919173002243042"
537,"0.919173002243042"
538,"0.919173002243042"
539,"0.919173002243042"
540,"1.8125200271606445"
541,"0"
542,"1.8125200271606445"
543,"1.8125200271606445"
544,"0"
545,"3.205130100250244"
546,"3.205130100250244"
547,"3.205130100250244"
548,"0"
549,"0"
550,"0"
551,"21.73241424560547"
552,"0.11856749653816223"
553,"15.342789649963379"
554,"3.8010096549987793"
555,"9.194579124450684"
556,"2.6948509216308594"
557,"10.713339805603027"
558,"10.165169715881348"
559,"1.0753010511398315"
560,"5.295398235321045"
561,"41.29520034790039"
562,"41.29520034790039"
563,"4.63985013961792"
564,"1.316809058189392"
565,"26.064119338989258"
566,"0.7581742405891418"
567,"0.664621114730835"
568,"0.36436399817466736"
569,"1.316809058189392"
570,"25.88306999206543"
571,"1.316809058189392"
572,"27.94580078125"
573,"0"
574,"0"
575,"0"
576,"27.94580078125"
577,"15.523819923400879"
578,"5.595129013061523"
579,"6.935020446777344"
580,"0"
581,"0"
582,"0"
583,"46.748779296875"
584,"0.3666972517967224"
585,"7.050650119781494"
586,"0.11856749653816223"
587,"0"
588,"0.15028870105743408"
589,"1.2194379568099976"
590,"0.1738692969083786"
591,"0"
592,"1.7560678720474243"
593,"1.2404650449752808"
594,"0"
595,"1.2953150272369385"
596,"0"
597,"0"
598,"0"
599,"0"
600,"4.017594814300537"
601,"14.38241958618164"
602,"10.366809844970703"
603,"0"
604,"0.3516148030757904"
605,"3.7135815620422363"
606,"0"
607,"0.22453813254833221"
608,"3.0864217281341553"
609,"0.2894198000431061"
610,"6.36870813369751"
611,"0"
612,"0"
613,"0.5234020948410034"
614,"13.438620567321777"
615,"2.5815279483795166"
616,"0"
617,"0.582831084728241"
618,"0.05301263928413391"
619,"0.05301263928413391"
620,"12.290539741516113"
621,"0"
622,"1.981566071510315"
623,"6.135115146636963"
624,"0.05301263928413391"
625,"0.270198792219162"
626,"0.270198792219162"
627,"0.05301263928413391"
628,"11.741596221923828"
629,"11.741596221923828"
630,"11.741596221923828"
631,"9.08985424041748"
632,"0.3435750901699066"
633,"3.0875675678253174"
634,"0"
635,"3.0875675678253174"
636,"3.0875675678253174"
637,"3.0875675678253174"
638,"3.0875675678253174"
639,"3.0875675678253174"
640,"0"
641,"0"
642,"0"
643,"0"
644,"27.06736946105957"
646,"11.741596221923828"
647,"12.886200904846191"
648,"12.886200904846191"
649,"0"
650,"0"
651,"12.886200904846191"
652,"12.886200904846191"
653,"0.05301263928413391"
654,"3.0875675678253174"
655,"3.0875675678253174"
656,"3.0875675678253174"
657,"3.0875675678253174"
658,"3.0875675678253174"
659,"3.0875675678253174"
660,"3.0875675678253174"
661,"3.2249467372894287"
662,"12.886200904846191"
663,"11.741596221923828"
664,"3.0875675678253174"
665,"11.741596221923828"
666,"3.0875675678253174"
667,"11.741596221923828"
668,"12.886200904846191"
669,"11.741596221923828"
670,"11.741596221923828"
671,"3.0875675678253174"
672,"3.0875675678253174"
673,"3.0875675678253174"
674,"3.0875675678253174"
675,"0"
676,"0"
677,"5.106044769287109"
678,"12.667220115661621"
679,"0"
680,"0"
681,"1.8763920068740845"
682,"27.42717170715332"
683,"3.0875675678253174"
684,"3.0875675678253174"
685,"0"
686,"30.305660247802734"
687,"1.8840960264205933"
688,"17.893800735473633"
689,"7.138782978057861"
690,"3.6190590858459473"
691,"0"
692,"1.1230449676513672"
693,"0"
694,"3.0875675678253174"
695,"3.0875675678253174"
696,"25.96901512145996"
697,"3.0875675678253174"
698,"0"
699,"0"
700,"0"
701,"3.0875675678253174"
702,"3.0875675678253174"
703,"0.05301263928413391"
704,"3.0875675678253174"
705,"0.05301263928413391"
706,"0"
707,"0.05301263928413391"
708,"0.24047687649726868"
709,"0"
710,"0.05301263928413391"
711,"0.05301263928413391"
712,"8.535905838012695"
713,"0"
714,"8.529178619384766"
715,"0.8410394191741943"
716,"5.800590991973877"
717,"0.6176860928535461"
718,"0.1719842404127121"
719,"29.52033042907715"
720,"18.080427169799805"
721,"18.080427169799805"
722,"3.231755018234253"
723,"0"
724,"16.746368408203125"
725,"3.486473560333252"
726,"0.8264048099517822"
727,"22.284860610961914"
728,"22.284860610961914"
729,"22.284860610961914"
730,"22.284860610961914"
731,"22.284860610961914"
732,"22.284860610961914"
733,"44.12023162841797"
734,"0"
735,"22.284860610961914"
736,"0"
737,"0"
738,"22.284860610961914"
739,"0"
740,"22.284860610961914"
741,"22.284860610961914"
742,"0"
743,"0.05301263928413391"
744,"3.6190590858459473"
745,"6.778534889221191"
746,"0"
747,"1.6813287734985352"
748,"11.741596221923828"
749,"11.741596221923828"
750,"2.465259075164795"
751,"32.408206939697266"
752,"0"
753,"14.657170295715332"
754,"0"
755,"4.871648788452148"
756,"0"
757,"0"
758,"0"
759,"0"
760,"4.36888313293457"
761,"0"
762,"0"
763,"56.86606979370117"
764,"0"
765,"5.291291236877441"
766,"1.9400670528411865"
767,"0.04951898753643036"
768,"3.2072527408599854"
769,"2.4542198181152344"
770,"46.748779296875"
771,"21.930770874023438"
772,"3.3887219429016113"
773,"3.263213872909546"
774,"8.529178619384766"
775,"4.23649263381958"
776,"0"
777,"32.81330871582031"
778,"68.95639038085938"
779,"27.480850219726562"
780,"2.8806416988372803"
781,"3.3333139419555664"
782,"22.759540557861328"
783,"8.853087425231934"
784,"0"
785,"0"
786,"0"
787,"0"
788,"0"
789,"0"
790,"0"
791,"56.86606979370117"
792,"0"
793,"3.3333139419555664"
794,"0"
795,"7.032092094421387"
796,"0"
797,"0"
798,"1.6895126104354858"
799,"0"
800,"30.366451263427734"
801,"1.6557960510253906"
802,"0.5101035833358765"
803,"6.57850980758667"
804,"5.7141947746276855"
805,"10.906240463256836"
806,"3.383819103240967"
807,"2.124191999435425"
808,"13.951432228088379"
809,"9.568221092224121"
810,"0"
811,"0"
812,"0"
813,"0"
814,"0"
815,"5.885702133178711"
816,"0"
817,"0"
818,"0"
819,"0"
820,"0"
821,"0"
822,"0"
823,"0"
824,"0"
825,"0"
826,"0"
827,"0"
828,"0"
829,"1.4799742698669434"
830,"0"
831,"0.9369750618934631"
832,"12.886200904846191"
833,"12.886200904846191"
834,"12.309867858886719"
835,"12.886200904846191"
836,"12.886200904846191"
837,"3.3018109798431396"
838,"0.8755636811256409"
839,"11.741596221923828"
840,"0"
841,"11.741596221923828"
842,"19.121591567993164"
843,"0"
844,"0"
845,"20.419240951538086"
846,"12.886200904846191"
847,"12.886200904846191"
848,"12.886200904846191"
849,"12.886200904846191"
850,"12.886200904846191"
851,"12.886200904846191"
852,"0"
853,"1.2191762924194336"
854,"0"
855,"0.919173002243042"
856,"6.436272144317627"
857,"0"
858,"0"
859,"0.013035894371569157"
860,"0"
861,"0"
862,"0"
863,"3.245821952819824"
864,"18.696636199951172"
865,"12.886200904846191"
866,"12.886200904846191"
867,"12.886200904846191"
868,"12.886200904846191"
869,"12.886200904846191"
870,"7.986721038818359"
871,"0"
872,"0"
873,"0"
874,"2.5899548530578613"
875,"0"
876,"0"
877,"0"
878,"2.5899548530578613"
879,"2.8607399463653564"
880,"10.479706764221191"
881,"28.734426498413086"
882,"0"
883,"0"
884,"12.909910202026367"
885,"0"
886,"0"
887,"0"
888,"0"
889,"0"
890,"0"
891,"0"
892,"0"
893,"1.0275150537490845"
894,"0"
895,"0"
896,"0"
897,"0"
898,"0"
899,"0"
900,"0"
901,"0"
902,"4.512416839599609"
903,"0.34695881605148315"
904,"0"
905,"0.34695881605148315"
906,"0.34695881605148315"
907,"0"
908,"0"
909,"0.21572785079479218"
910,"14.639920234680176"
911,"14.639920234680176"
912,"14.639920234680176"
913,"0"
914,"0"
915,"0"
916,"0"
917,"0"
918,"0"
919,"0"
920,"2.5163519382476807"
921,"12.32036018371582"
922,"12.32036018371582"
923,"0"
924,"0"
925,"0"
926,"0"
927,"0"
928,"6.29169225692749"
929,"6.29169225692749"
930,"2.5163519382476807"
931,"2.5163519382476807"
932,"1.7490689754486084"
933,"2.5163519382476807"
934,"2.5163519382476807"
935,"2.5163519382476807"
936,"2.5163519382476807"
937,"2.5163519382476807"
938,"0"
939,"6.135115146636963"
940,"6.135115146636963"
941,"0.1719842404127121"
942,"14.403251647949219"
943,"0.4999238848686218"
944,"1.17098867893219"
945,"0.4999238848686218"
946,"6.821865081787109"
947,"4.484989166259766"
948,"7.097555160522461"
949,"9.155808448791504"
950,"5.448048114776611"
951,"0"
952,"0"
953,"0"
954,"0.40241777896881104"
955,"18.15334129333496"
956,"17.893800735473633"
957,"0"
958,"0"
959,"0.3846786916255951"
960,"13.66077995300293"
961,"13.66077995300293"
962,"13.66077995300293"
963,"13.66077995300293"
964,"13.66077995300293"
965,"13.66077995300293"
966,"13.66077995300293"
967,"13.66077995300293"
968,"13.66077995300293"
969,"0.7241672873497009"
970,"0.7241672873497009"
971,"0.7241672873497009"
972,"0.7241672873497009"
973,"15.451809883117676"
974,"15.451809883117676"
975,"15.451809883117676"
976,"15.451809883117676"
977,"16.465049743652344"
978,"16.465049743652344"
979,"9.239627838134766"
980,"11.339839935302734"
981,"6.085910797119141"
982,"0.7241672873497009"
983,"6.085910797119141"
984,"6.085910797119141"
985,"0.7241672873497009"
986,"5.254265785217285"
987,"5.254265785217285"
988,"5.254265785217285"
989,"5.254265785217285"
990,"5.254265785217285"
991,"5.254265785217285"
992,"0"
993,"0"
994,"0"
995,"0"
996,"0"
997,"5.295398235321045"
998,"5.295398235321045"
999,"1.647760033607483"
1000,"1.647760033607483"
1001,"1.647760033607483"
1002,"24.27065086364746"
1003,"24.27065086364746"
1004,"24.27065086364746"
1005,"24.27065086364746"
1006,"27.31114959716797"
1007,"27.31114959716797"
1008,"27.31114959716797"
1009,"27.31114959716797"
1010,"41.33306121826172"
1011,"41.33306121826172"
1012,"13.66077995300293"
1013,"13.66077995300293"
1014,"13.66077995300293"
1015,"13.66077995300293"
1016,"13.66077995300293"
1017,"13.66077995300293"
1018,"1.619541049003601"
1019,"1.619541049003601"
1020,"1.619541049003601"
1021,"1.619541049003601"
1022,"1.619541049003601"
1023,"1.619541049003601"
1024,"1.619541049003601"
1025,"2.0425450801849365"
1026,"12.245559692382812"
1027,"12.245559692382812"
1028,"13.765660285949707"
1029,"12.245559692382812"
1030,"13.66077995300293"
1031,"13.66077995300293"
1032,"13.66077995300293"
1033,"13.66077995300293"
1034,"13.66077995300293"
1035,"13.66077995300293"
1036,"2.2593483924865723"
1037,"3.2970621585845947"
1038,"9.891304016113281"
1039,"9.891304016113281"
1040,"3.2970621585845947"
1041,"9.891304016113281"
1042,"9.891304016113281"
1043,"11.146300315856934"
1044,"17.893800735473633"
1045,"10.08873176574707"
1046,"10.08873176574707"
1047,"9.585766792297363"
1048,"5.295398235321045"
1049,"27.112689971923828"
1050,"27.112689971923828"
1051,"27.112689971923828"
1052,"27.112689971923828"
1053,"27.112689971923828"
1054,"27.112689971923828"
1055,"27.112689971923828"
1056,"27.112689971923828"
1057,"27.112689971923828"
1058,"12.51668643951416"
1059,"0"
1060,"0"
1061,"18.188304901123047"
1062,"18.188304901123047"
1063,"25.88306999206543"
1064,"10.89999008178711"
1065,"10.89999008178711"
1066,"13.161629676818848"
1067,"13.161629676818848"
1068,"13.161629676818848"
1069,"13.161629676818848"
1070,"27.112689971923828"
1071,"24.27065086364746"
1072,"4.903146266937256"
1073,"25.563526153564453"
1074,"2.886173963546753"
1075,"0"
1076,"1.619541049003601"
1077,"0"
1078,"0"
1079,"0"
1080,"0.10501738637685776"
1081,"0.10501738637685776"
1082,"5.2259321212768555"
1083,"5.2259321212768555"
1084,"3.4121599197387695"
1085,"3.4121599197387695"
1086,"2.826338052749634"
1087,"2.826338052749634"
1088,"0.13289649784564972"
1089,"0.13289649784564972"
1090,"0.13289649784564972"
1091,"3.9996509552001953"
1092,"3.9996509552001953"
1093,"3.9996509552001953"
1094,"9.245477676391602"
1095,"9.245477676391602"
1096,"9.245477676391602"
1097,"9.245477676391602"
1098,"9.245477676391602"
1099,"12.584480285644531"
1100,"12.584480285644531"
1101,"12.584480285644531"
1102,"12.584480285644531"
1103,"12.584480285644531"
1104,"12.584480285644531"
1105,"12.584480285644531"
1106,"12.584480285644531"
1107,"3.820404052734375"
1108,"25.04339599609375"
1109,"3.8261120319366455"
1110,"25.04339599609375"
1111,"3.820404052734375"
1112,"3.8261120319366455"
1113,"3.820404052734375"
1114,"3.820404052734375"
1115,"10.314743041992188"
1116,"25.04339599609375"
1117,"3.8261120319366455"
1118,"3.8261120319366455"
1119,"3.8261120319366455"
1120,"3.8261120319366455"
1121,"3.8261120319366455"
1122,"3.8261120319366455"
1123,"3.8261120319366455"
1124,"3.820404052734375"
1125,"3.4121599197387695"
1126,"3.4121599197387695"
1127,"3.4121599197387695"
1128,"9.817370414733887"
1129,"9.817370414733887"
1130,"3.4121599197387695"
1131,"7.125061511993408"
1132,"0.3295423686504364"
1133,"0.3295423686504364"
1134,"0.25828996300697327"
1135,"0"
1136,"0"
1137,"0"
1138,"4.915435314178467"
1139,"4.915435314178467"
1140,"7.125061511993408"
1141,"7.125061511993408"
1142,"7.125061511993408"
1143,"0"
1144,"0"
1145,"0"
1146,"0"
1147,"0"
1148,"0"
1149,"0"
1150,"0"
1151,"0"
1152,"27.112689971923828"
1153,"27.112689971923828"
1154,"27.112689971923828"
1155,"27.112689971923828"
1156,"27.112689971923828"
1157,"27.112689971923828"
1158,"27.112689971923828"
1159,"19.997669219970703"
1160,"27.112689971923828"
1161,"27.112689971923828"
1162,"19.997669219970703"
1163,"27.112689971923828"
1164,"19.997669219970703"
1165,"19.997669219970703"
1166,"19.997669219970703"
1167,"19.997669219970703"
1168,"19.997669219970703"
1169,"19.997669219970703"
1170,"19.997669219970703"
1171,"19.997669219970703"
1172,"19.997669219970703"
1173,"19.997669219970703"
1174,"19.997669219970703"
1175,"19.997669219970703"
1176,"19.997669219970703"
1177,"19.997669219970703"
1178,"19.997669219970703"
1179,"19.997669219970703"
1180,"19.997669219970703"
1181,"19.997669219970703"
1182,"19.997669219970703"
1183,"19.997669219970703"
1184,"19.997669219970703"
1185,"19.997669219970703"
1186,"19.997669219970703"
1187,"19.997669219970703"
1188,"19.997669219970703"
1189,"19.997669219970703"
1190,"19.997669219970703"
1191,"19.997669219970703"
1192,"19.997669219970703"
1193,"19.997669219970703"
1194,"19.997669219970703"
1195,"19.997669219970703"
1196,"19.997669219970703"
1197,"19.997669219970703"
1198,"19.997669219970703"
1199,"19.997669219970703"
1200,"11.309820175170898"
1201,"11.309820175170898"
1202,"11.309820175170898"
1203,"1.5820289850234985"
1204,"1.5820289850234985"
1205,"1.5820289850234985"
1206,"1.5820289850234985"
1207,"1.5820289850234985"
1208,"0"
1209,"1.5820289850234985"
1210,"1.5820289850234985"
1211,"15.784330368041992"
1212,"27.06736946105957"
1213,"2.154935598373413"
1214,"0"
1215,"0"
1216,"0"
1217,"0"
1218,"0"
1219,"0"
1220,"0"
1221,"0"
1222,"0.9866495132446289"
1223,"0"
1224,"0.9123709797859192"
1225,"0.25828996300697327"
1226,"0"
1227,"19.783979415893555"
1228,"0"
1229,"0"
1230,"0.24047687649726868"
1231,"0"
1232,"7.125061511993408"
1233,"0"
1234,"0"
1235,"0"
1236,"0"
1237,"0"
1238,"0"
1239,"0"
1240,"0"
1241,"0"
1242,"10.903429985046387"
1243,"0"
1244,"0.3332540988922119"
1245,"0"
1246,"0"
1247,"0"
1248,"4.225470066070557"
1249,"4.225470066070557"
1250,"4.225470066070557"
1251,"1.9809470176696777"
1252,"1.9809470176696777"
1253,"1.1921440362930298"
1254,"1.9809470176696777"
1255,"1.9809470176696777"
1256,"1.9809470176696777"
1257,"7.585936069488525"
1258,"1.9400670528411865"
1259,"1.9809470176696777"
1260,"7.585936069488525"
1261,"0"
1262,"6.310770034790039"
1263,"6.310770034790039"
1264,"12.168256759643555"
1265,"0"
1266,"2.9584710597991943"
1267,"0.10978471487760544"
1268,"18.9755802154541"
1269,"6.403560161590576"
1270,"0.5183706283569336"
1271,"0"
1272,"1.9400670528411865"
1273,"1.9809470176696777"
1274,"1.9809470176696777"
1275,"1.1921440362930298"
1276,"0"
1277,"0"
1278,"13.66366958618164"
1279,"13.66366958618164"
1280,"17.81277084350586"
1281,"0"
1282,"5.945401191711426"
1283,"0"
1284,"5.945401191711426"
1285,"8.369455337524414"
