"gid","gid-2","dist"
1524,3818,"477.0804913253027"
1525,3818,"425.0446444481926"
1526,3426,"7187.538960154168"
1527,4035,"928.2547329822758"
1528,4035,"762.7606358677363"
1529,4035,"931.0665406975514"
1530,4035,"1029.2789556531575"
1531,4035,"1006.6588657458498"
1532,4035,"1082.8756021592549"
1533,4004,"1293.922517814744"
1534,4035,"1015.1628250313237"
1535,4035,"942.3410742486416"
1536,3729,"274.542884500825"
1537,3729,"196.39512546498105"
1538,3431,"1010.1029368865892"
1539,3200,"1163.4970268486966"
1540,3431,"2942.767174508945"
1541,3126,"407.14841451516406"
1542,3126,"422.3535185001657"
1543,3126,"431.5229324567208"
1544,4035,"819.9511524422984"
1545,4035,"750.6287386868526"
1546,4004,"5726.759401494257"
1547,3073,"5959.779482340364"
1548,4004,"5711.247670495926"
1549,4070,"422.40143031119646"
1550,4035,"996.4236012849166"
1551,4035,"998.1244127105044"
1552,4035,"987.6679762676886"
1553,4035,"999.9823644098625"
1554,4035,"1050.6928454789263"
1555,4035,"958.6666606887516"
1556,1967,"1364.900877818981"
1557,4361,"1959.285649860284"
1558,2980,"2120.7981263355846"
1559,3729,"19.513394704557903"
1560,2943,"589.930178797493"
1561,4075,"856.4998893215279"
1562,4075,"1082.5365134698004"
1563,4075,"1172.4871620116912"
1564,3353,"5742.235535027245"
1565,4340,"1423.867780307213"
1566,3353,"5761.642506105753"
1567,3729,"1.909891407871586"
1568,3431,"2618.8789110076823"
1569,3729,"20.42250414190865"
1570,3729,"21.799188019726664"
1571,3289,"5296.524751239667"
1572,1925,"2394.601781882572"
1573,3200,"87.68855308304757"
1574,3200,"886.9672867812384"
1575,2915,"309.22495405568134"
1576,2943,"1060.5012670305778"
1577,3874,"2256.0116603489964"
1578,3874,"2335.167694899584"
1579,4034,"2327.3788724377087"
1580,3799,"892.3293810357642"
1581,3775,"2613.710030618886"
1582,3729,"292.16002221315034"
1583,3729,"302.7878956459295"
1584,3729,"320.93073996704453"
1585,3729,"302.39566474396446"
1586,3729,"300.85036902733634"
1587,3729,"300.0292624266223"
1588,3729,"291.90073131163325"
1589,3729,"281.7355985979567"
1590,3729,"287.6965926852408"
1591,3449,"2948.7390651348396"
1592,2620,"654.1600720073334"
1593,3025,"210.28790483408318"
1594,3449,"2996.4120302954643"
1595,3729,"222.9213430367265"
1596,3729,"156.5219238594749"
1597,3729,"240.7373143911532"
1598,3729,"162.26455118956247"
1599,3729,"79.9025655235273"
1600,3449,"2872.1851239214816"
1601,3729,"276.49394901340946"
1602,3729,"277.88060944849235"
1603,3729,"281.7355985979567"
1604,3729,"277.88060944849235"
1605,3729,"207.94894155794785"
1606,3729,"238.68309477647156"
1607,3729,"232.6683567091394"
1608,3729,"231.0790200051876"
1609,3729,"229.10103803444824"
1610,3729,"213.40291537836043"
1611,3729,"271.4359873016346"
1612,3729,"260.28929834039224"
1613,3729,"265.7006246774572"
1614,3729,"248.03264675870318"
1615,3729,"205.03884648339155"
1616,3729,"204.5671949659203"
1617,3729,"215.7532845103527"
1618,3729,"214.73679649779172"
1619,3729,"259.2613695588146"
1620,3729,"227.33969794264516"
1621,3729,"253.48296412499673"
1622,3083,"560.6208931314063"
1623,3729,"223.2988614167184"
1624,1982,"497.4418850001775"
1625,3730,"7985.9528382834715"
1626,3730,"7421.413330901023"
1627,3729,"65.64782016407476"
1628,2943,"147.60763154429372"
1629,3286,"2180.4756778509027"
1630,4004,"4384.792190268922"
1631,4004,"4689.257997202292"
1632,4004,"4427.69027560831"
1633,2943,"1471.2698361232942"
1634,3073,"5133.2652436536655"
1635,4361,"926.9618164704116"
1636,4361,"436.61755550072627"
1637,4361,"437.3777201889047"
1638,4356,"2571.2239546460983"
1639,3073,"5513.218313980974"
1640,4082,"2733.215526851496"
1641,4082,"2689.14114457955"
1642,4082,"2684.31644673044"
1643,4082,"2671.4712259248054"
1644,4082,"2675.541849631684"
1645,4082,"2674.9063624877576"
1646,4082,"2655.4680264791814"
1647,4082,"2627.875987297564"
1648,4082,"2627.875987297564"
1649,4082,"2593.5565239353664"
1650,4082,"2588.1489970492757"
1651,4082,"2588.385197325797"
1652,4082,"2600.6383364770236"
1653,4082,"2608.5037853155686"
1654,4082,"2605.839624656179"
1655,4082,"2609.360034033734"
1656,4082,"2570.4008497310015"
1657,4082,"2590.4322275244576"
1658,4082,"2581.5314541873013"
1659,4082,"2581.9915917930607"
1660,4082,"2586.5548332269263"
1661,4082,"2593.298456255615"
1662,4082,"2589.448796264297"
1663,4082,"2586.75154875576"
1664,4082,"2584.9507421125613"
1665,4082,"2607.918261455042"
1666,3418,"583.9871237584258"
1667,3418,"578.1380034318182"
1668,3418,"583.734789342644"
1669,3286,"590.2068909610172"
1670,3286,"566.3271237528368"
1671,2933,"2632.502216913721"
1672,3561,"1095.2805800366893"
1673,3985,"776.6776033180613"
1674,3486,"3288.2508163295724"
1675,4004,"12995.248050048225"
1676,4217,"12153.844339895664"
1677,3486,"1331.2113594021778"
1678,3088,"2071.627653661764"
1679,4090,"2012.932429328555"
1680,4076,"559.2636258672026"
1681,3851,"1219.642581891363"
1682,3075,"713.4351049133141"
1683,4361,"154.50134138952552"
1684,2913,"1515.6764208201676"
1685,4078,"6568.474116302051"
1686,1259,"1333.4474146530836"
1687,1259,"2077.7868940126205"
1688,1259,"794.2129694385469"
1689,1259,"600.71589827128"
1690,1259,"131.41735231438028"
1691,2921,"1708.9175978311696"
1692,2921,"1858.8593370098124"
1693,1259,"397.937726857227"
1694,3684,"5213.21788138397"
1695,3073,"2650.2453431787976"
1696,3025,"1441.3980173703926"
1697,3200,"150.01134276252114"
1698,3200,"748.2614919664808"
1699,3200,"607.5914453154927"
1700,2915,"400.3942824121844"
1701,2915,"2887.4544435927455"
1702,4214,"216.95139020924316"
1703,3200,"345.3889522577666"
1704,2916,"1298.0677032936187"
1705,3775,"1752.8988318367385"
1706,2921,"831.0476801053399"
1707,3126,"609.9758648136619"
1708,4317,"1046.1339177814298"
1709,3297,"781.4350388869083"
1710,3297,"781.4350388869083"
1711,3460,"455.80014423770166"
1712,3486,"1505.4087317430215"
1713,3126,"243.14214977195172"
1714,3851,"1923.6029963598264"
1715,3978,"1612.2651618484974"
1716,3684,"3.025019495554149"
1717,3126,"1307.0500367079007"
1718,3126,"636.4655323175584"
1719,3126,"962.3646980744326"
1720,3126,"817.7257293512841"
1721,3126,"1048.671693639062"
1722,3126,"641.3359527882694"
1723,3126,"896.4291614556748"
1724,3126,"831.8485211132893"
1725,3126,"1438.4512776438532"
1726,3126,"1033.6748170776216"
1727,4317,"1388.8192008933293"
1728,3297,"1878.9678011760075"
1729,3297,"1961.5787229752368"
1730,3297,"1942.2663585625535"
1731,3297,"1981.031120537256"
1732,3978,"1622.9039528823757"
1733,3667,"1577.8206934812463"
1734,3126,"1163.9803579224877"
1735,1978,"271.7575500294772"
1736,3990,"2838.2542893632076"
1737,3563,"2533.110911231827"
1738,4358,"996.0182402358818"
1739,3403,"179.541591222761"
1740,3973,"1648.3744467286965"
1741,3973,"1605.6898559480708"
1742,3297,"757.7391299675439"
1743,3297,"757.6640990654444"
1744,3297,"739.9891150280822"
1745,3297,"714.1712211943287"
1746,2634,"1358.6753903553054"
1747,2634,"1302.1609264074536"
1748,2634,"1253.3967773968143"
1749,2634,"1277.138918261388"
1750,2634,"1283.7351364012836"
1751,2634,"1126.059358778936"
1752,2634,"1119.56753426996"
1753,2634,"1093.8500486638616"
1754,2634,"1274.968463934253"
1755,2634,"1196.769722992125"
1756,2634,"1184.0192931410222"
1757,3093,"3894.28449734437"
1758,631,"2750.2941221797146"
1759,3951,"1687.246840501639"
1760,1694,"2877.940542497605"
1761,1716,"2381.699984642536"
1762,1716,"3429.0122486371506"
1763,1716,"3368.177053638983"
1764,1716,"3324.2123662016957"
1765,1716,"3455.934640196958"
1766,2607,"596.2363686858615"
1767,2607,"642.9937160665073"
1768,2607,"929.2117958848276"
1769,2607,"580.1134943319162"
1770,2607,"374.1913314886946"
1771,2620,"790.9594776507176"
1772,3844,"1300.9906380680159"
1773,3973,"1409.4850194015962"
1774,1010,"7796.553570313758"
1775,2943,"837.3752733211129"
1776,2943,"809.2664380271921"
1777,2943,"811.9497571591652"
1778,2943,"802.3902364760833"
1779,2943,"792.6832633877848"
1780,2943,"1458.6481754744348"
1781,2943,"1473.8817788151555"
1782,2943,"1211.1908538094328"
1783,2943,"1012.1035793647465"
1784,2943,"986.2285001910202"
1785,2943,"983.3014551125459"
1786,1967,"358.8813557001675"
1787,3028,"2355.0428569865667"
1788,3073,"2763.2628014640563"
1789,4025,"2343.8656614146234"
1790,3981,"337.71397061077255"
1791,3851,"3710.939151352452"
1792,2924,"933.1496012281121"
1793,3723,"1221.669830750105"
1794,4082,"2526.8393032730996"
1795,4082,"2522.9468480794167"
1796,3751,"2004.1146101144773"
1797,4082,"202.06330837056936"
1798,3486,"2561.4704560067585"
1799,3486,"1240.1390293169463"
1800,3486,"1234.3871265509054"
1801,3486,"1307.9462007475188"
1802,3486,"1286.127732579133"
1803,3486,"1252.0647138324"
1804,3486,"1419.022964689224"
1805,3486,"2879.5909760225554"
1806,3486,"3288.2508163295724"
1807,3486,"3102.054913479845"
1808,3486,"2879.0687381725197"
1809,3486,"2910.1359933655376"
1810,3486,"3343.8453871117777"
1811,4004,"5780.924588951242"
1812,3409,"10555.1406594409"
1813,3938,"74.89278245443224"
1814,3073,"2455.417771734672"
1815,3774,"4288.737581142161"
1816,2943,"813.4510352178586"
1817,2943,"813.0964627288943"
1818,2943,"1460.883310664855"
1819,2943,"1505.4813990869502"
1820,2943,"798.3608583007675"
1821,2943,"1250.0067797847769"
1822,3704,"5054.277794772123"
1823,3746,"278.60082690672925"
1824,2943,"437.24913577605423"
1825,3486,"2283.169189547502"
1826,2943,"805.829003753441"
1827,2943,"991.1385799336092"
1828,2943,"799.270478243023"
1829,2943,"797.0738106770061"
1830,2943,"1139.8197365488984"
1831,3449,"3215.699229375388"
1832,3229,"8319.633278913494"
1833,3352,"2971.45240963889"
1834,4082,"2653.664823444706"
1835,4082,"2657.570080563942"
1836,4082,"2645.8275130615552"
1837,4082,"2644.6795689735236"
1838,4082,"2626.3269065811946"
1839,4082,"2623.0339793466947"
1840,4082,"2638.729366055485"
1841,4082,"2649.9202201322546"
1842,4082,"2653.20783082814"
1843,4082,"2650.7211601189447"
1844,4082,"2683.669929145928"
1845,4082,"2652.578041356686"
1846,4082,"2639.834366626985"
1847,4082,"2666.935829107915"
1848,4082,"2668.8784550696664"
1849,4082,"2658.9801739413465"
1850,4082,"2657.4196345760015"
1851,4082,"2657.398007284773"
1852,4082,"2651.231786407083"
1853,4082,"2617.19378317432"
1854,4082,"2626.703300365391"
1855,4082,"2673.4263187989222"
1856,4082,"2674.0606542715414"
1857,4082,"2668.2665015609714"
1858,4082,"2627.3206699753414"
1859,4082,"2622.952289038341"
1860,4082,"2652.7921912614993"
1861,4082,"3003.267782305727"
1862,4082,"2959.124472187201"
1863,4082,"2996.914370916268"
1864,4082,"3001.870098663952"
1865,4082,"3010.8198901357073"
1866,4082,"2997.518683129312"
1867,4082,"2991.956197831366"
1868,4082,"3010.7053905798457"
1869,4082,"2983.043560226813"
1870,4082,"2965.250463601013"
1871,4082,"3005.798111384727"
1872,4082,"2901.8230463203095"
1873,4082,"3015.739586779561"
1874,4082,"2988.324490153658"
1875,4082,"3008.1637114552113"
1876,4082,"3015.3064550898634"
1877,4082,"3017.7686478788023"
1878,4082,"3013.1746555650807"
1879,2629,"511.67971378810097"
1880,3099,"1761.7549967503726"
1881,4082,"2616.8516823047166"
1882,4082,"2562.0902393478377"
1883,4082,"3007.413361711999"
1884,4082,"3008.2814354875036"
1885,4082,"3019.7855032466764"
1886,4082,"2878.294139062223"
1887,4082,"3015.1717364670744"
1888,4082,"2983.022729166885"
1889,4082,"3007.413361711999"
1890,3109,"512.5672748805083"
1891,3235,"1897.9181340619127"
1892,4103,"3626.517073536197"
1893,3702,"1291.9151895124912"
1894,4082,"2606.4667983948784"
1895,2918,"514.4138486352637"
1896,3771,"999.0451198532197"
1897,3031,"185.82127319534771"
1898,3241,"295.1431275300344"
1899,3241,"150.69200788363008"
1900,2962,"516.9695767094654"
1901,2962,"423.43271977158213"
1902,3409,"11246.191642821372"
1903,4004,"13224.304673394354"
1904,4004,"13318.937810081668"
1905,3499,"1873.048879432461"
1906,3464,"547.5303212063722"
1907,3213,"455.1729417887776"
1908,3330,"103.34196530341288"
1909,4082,"493.32126500696285"
1910,4082,"199.76513838146562"
1911,4182,"779.2043387314709"
1912,4182,"727.828045019314"
1913,4182,"557.4395958837193"
1914,4182,"382.3430508070207"
1915,4182,"134.51593254622998"
1916,4182,"1054.2775968930607"
1917,4182,"326.0182993498378"
1918,3729,"139.12494913045967"
1919,3729,"63.29564186221074"
1920,3729,"194.42138661969216"
1921,3729,"300.6188399805016"
1922,3729,"314.11393760400983"
1923,3729,"158.62810187617748"
1924,2943,"407.0968116107795"
1925,3729,"855.4054486772598"
1926,3729,"753.1071314792539"
1927,2943,"297.9498733144643"
1928,3167,"1660.6242463808974"
1929,3167,"124.77579699216257"
1930,3167,"1882.2493452625629"
1931,3167,"1566.8170965395332"
1932,4126,"231.51334036837054"
1933,4082,"2577.806822468404"
1934,4082,"2558.897371386272"
1935,4082,"2564.186085301273"
1936,4082,"2567.4007255170777"
1937,4082,"2568.2225425734887"
1938,4082,"2560.432872302283"
1939,4082,"2559.764370415063"
1940,4217,"3092.764728891231"
1941,1459,"1160.6509866211886"
1942,4004,"627.0505216539648"
1943,4004,"726.3126270739425"
1944,4004,"678.4640640987113"
1945,4004,"777.7262166561012"
1946,4004,"630.6154396604918"
1947,4004,"729.8776645338214"
1948,4004,"679.1599780661594"
1949,4004,"776.2485893637416"
1950,4004,"724.482383895501"
1951,4004,"823.7190082587665"
1952,4004,"722.3344689276754"
1953,4004,"623.4856218494193"
1954,4004,"720.1939235498286"
1955,4004,"819.4572761864697"
1956,4004,"720.0351873525847"
1957,4004,"769.6741229997987"
1958,4004,"721.6389157253249"
1959,4004,"771.2762112455811"
1960,4004,"774.483741895243"
1961,4004,"2863.379939304243"
1962,4004,"2770.734617128621"
1963,4004,"2892.666650696451"
1964,4004,"2876.2442755723546"
1965,4004,"2829.203045312804"
1966,4004,"2782.253236750162"
1967,4004,"2624.9758517962923"
1968,4004,"2608.812172439163"
1969,4004,"2514.6357093444904"
1970,4004,"2467.6994028277663"
1971,4004,"2498.7731086651384"
1972,4004,"2547.6241781291683"
1973,4004,"2461.8485633913747"
1974,4004,"2259.633091464455"
1975,3486,"2966.2902931176295"
1976,4082,"2616.895624289245"
1977,3486,"1073.8211133844209"
1978,3486,"1263.218098095337"
1979,2634,"20.68389834470611"
1980,3646,"392.5914785316357"
1981,3646,"2791.6424670518113"
1982,4314,"1572.6739888031386"
1983,4025,"3544.648313463096"
1984,3056,"5908.736294890037"
1985,4025,"2161.6877926994307"
1986,3352,"3318.2937795360463"
1987,2000,"35.37443466175071"
1988,4025,"1777.675739197233"
1989,3667,"2077.097587881042"
1990,2962,"444.70000358518956"
1991,3789,"1242.7859294154207"
1992,3789,"1208.3083921674643"
1993,3965,"234.22201159325397"
1994,3751,"416.30868847011897"
1995,1899,"42.22638636515659"
1996,2737,"230.79204257011693"
1997,3073,"142.0417103847179"
1998,3025,"3.674180957243197"
1999,4082,"412.77867471872014"
2000,4082,"762.4331543122478"
2316,2634,"1473.3225287515277"
2001,4082,"983.9678287990258"
2002,3083,"146.12928494468457"
2003,3073,"6426.351573726215"
2004,4356,"807.7587856559151"
2005,3730,"211.54177742300016"
2006,3730,"281.5044798382318"
2007,3770,"4040.2717453681053"
2008,3056,"7283.047386788977"
2009,3330,"70.74867952185376"
2010,3058,"2712.009605516688"
2011,3057,"432.62541663438026"
2012,3407,"813.2017015274978"
2013,3407,"1966.5165166186564"
2014,4076,"1556.7507289431674"
2015,3407,"1209.9388128400135"
2016,3407,"2454.7375319701137"
2017,3409,"3151.0676092895696"
2018,4076,"2674.2215759300598"
2019,4076,"1932.496622082359"
2020,3792,"3937.606523117236"
2021,3792,"3775.7019043208975"
2022,3616,"398.55275330334547"
2023,3792,"3942.336308564672"
2024,2196,"2346.530719546152"
2025,2196,"2464.1810596045984"
2026,2196,"2190.888520557822"
2027,3024,"1539.2310866465082"
2028,3870,"1254.21891327318"
2029,3798,"1305.9010477950437"
2030,3798,"1169.8441032296741"
2031,3798,"1195.8062515019785"
2032,3870,"1030.9671066440355"
2033,3798,"615.0390281499614"
2034,3798,"1686.4156956516006"
2035,3798,"267.13707709570156"
2036,3798,"657.5430874183947"
2037,3798,"786.8058855159455"
2038,3773,"2440.848483454906"
2039,3773,"2519.747764705325"
2040,3773,"3912.969352556844"
2041,3773,"4033.4259971405204"
2042,3773,"3415.494790923089"
2043,3676,"136.93262498367508"
2044,3828,"1491.284158835033"
2045,4129,"1310.1109568419758"
2046,4019,"1975.249537212868"
2047,3186,"862.9544760247073"
2048,3676,"2193.409755291856"
2049,3766,"4190.92516492171"
2050,4043,"24.947061027899334"
2051,3493,"176.31592355678745"
2052,4140,"7519.908860080751"
2053,3792,"756.8118153619722"
2054,4004,"460.52232413249885"
2055,4004,"4947.652481929792"
2056,3409,"7612.416598431148"
2057,3797,"1964.122814146058"
2058,3792,"3836.2933145590255"
2059,3407,"1705.511943619893"
2060,3667,"2088.5644200933425"
2061,1967,"1194.325254863399"
2062,3832,"1154.1898426059315"
2063,3832,"1046.7538022482763"
2064,4216,"76.0827667844098"
2065,4090,"4092.08872977068"
2066,3322,"3134.0413630325997"
2067,3331,"1599.1370516640063"
2068,3068,"2416.3495987827696"
2069,3978,"2827.8972479133445"
2070,3667,"2992.2761502464655"
2071,3667,"2992.2761502464655"
2072,3818,"3026.8276110616293"
2073,3099,"6638.416404795935"
2074,4353,"1310.3708596602817"
2075,3808,"1984.5064342699084"
2076,3272,"2576.297219212293"
2077,3319,"1605.8942334610922"
2078,3322,"2006.3665585482247"
2079,3667,"1546.891563370493"
2080,3667,"1204.761944924962"
2081,3866,"7235.342974900347"
2082,2933,"2767.4202412463883"
2083,3818,"5400.979184630974"
2084,3213,"73.55721300374444"
2085,3611,"985.9346141499958"
2086,4216,"72.6885368730436"
2087,2634,"649.3642834986049"
2088,3449,"360.1979361078568"
2089,3094,"1995.7544823219985"
2090,3054,"1677.8365598992616"
2091,3053,"9.975051407017054"
2092,3235,"6104.298356779809"
2093,3610,"1216.2599066181929"
2094,4216,"773.9319443202677"
2095,3053,"2507.0845712771265"
2096,3056,"7250.335447432981"
2097,3054,"1351.768628627143"
2098,4314,"2558.1949625539883"
2099,3730,"2231.7961684106017"
2100,4025,"1033.193455405172"
2101,3770,"7042.0236631231855"
2102,3056,"1935.1840167876437"
2103,3054,"872.1300493581281"
2104,3945,"3855.4662924001764"
2105,3818,"2007.861181847358"
2106,3818,"667.6782130493658"
2107,2969,"6836.152987031269"
2108,3538,"3078.1322253582425"
2109,3289,"3966.796904435185"
2110,3289,"6232.71218395904"
2111,3298,"2393.8057613545825"
2112,3558,"143.31806960017184"
2113,3791,"278.1124375475559"
2114,4218,"4287.870840382381"
2115,4004,"1204.2702871375843"
2116,3677,"326.32123979055194"
2117,3832,"1167.0125342117385"
2118,2978,"519.1078937298084"
2119,2933,"1733.2750987655897"
2120,2634,"1366.7468721628504"
2121,2638,"859.3315393847522"
2122,3406,"2070.274500612657"
2123,4356,"1257.0948784128548"
2124,4063,"1015.5404420383626"
2125,2962,"2283.24150847161"
2126,3330,"471.20861295597024"
2127,3752,"10045.79439093092"
2128,3086,"772.5399084688188"
2129,3320,"1133.1425066867785"
2130,3290,"790.3588632574368"
2131,4108,"1110.6021795581719"
2132,3662,"2254.5261216211807"
2133,4004,"7302.758387933472"
2134,2855,"1180.9778787310415"
2135,3993,"1623.1850393364523"
2136,3016,"3450.017867486044"
2137,3016,"2646.617948409786"
2138,3167,"2085.6265688936887"
2139,3670,"2317.5111828675144"
2140,3773,"1400.1933979739717"
2141,3773,"1166.6624933335384"
2142,4218,"4191.098042020168"
2143,3773,"2066.3921269080356"
2144,4148,"1438.5647436264844"
2145,3774,"32.25661623929931"
2146,4004,"2595.9523214867877"
2147,3774,"567.9916441320556"
2148,3409,"9206.64834505569"
2149,3409,"8301.38404907009"
2150,3791,"846.9295552078554"
2151,3409,"7818.4657720284495"
2365,3486,"1200.586351531083"
2152,3559,"1159.6027481399385"
2153,3409,"9319.55624681404"
2154,3409,"4865.8455743291115"
2155,4076,"1484.195868204327"
2156,4004,"5717.2257350664395"
2157,4004,"7957.596402083743"
2158,4004,"6496.2103575120245"
2159,4004,"195.79617975696397"
2160,3025,"1018.6145733894317"
2161,3025,"1328.1319779121857"
2162,3646,"235.04495508385884"
2163,3561,"853.0441097690726"
2164,3677,"1116.5903776664052"
2165,3832,"1159.7344684174486"
2166,3832,"1156.7539899555736"
2167,3137,"234.34545980774465"
2168,4218,"100.70382438143291"
2169,3615,"740.7731914841195"
2170,4076,"1139.3020128389019"
2171,4082,"26.42950758054517"
2172,3797,"280.94151281746895"
2173,3918,"189.31912374989741"
2174,3773,"4317.172905728572"
2175,4076,"1186.4556651012435"
2176,3773,"2433.8995897160517"
2177,4076,"6787.011973568952"
2178,3773,"6086.0688636713085"
2179,3056,"5367.156487159802"
2180,3965,"210.36130524504628"
2181,3094,"1979.1197052177329"
2182,3094,"1964.6651775759535"
2183,2933,"2562.135964737422"
2184,2933,"780.555164994946"
2185,2933,"860.9050565828303"
2186,2933,"2421.8861804304324"
2187,2933,"767.6974487269612"
2188,2933,"2501.6770324183626"
2189,2933,"2257.3343248676197"
2190,2933,"802.4176976581803"
2191,3083,"219.03056541038862"
2192,3083,"33.1352450779983"
2193,3865,"223.06815840957745"
2194,3083,"1157.51149138763"
2195,3667,"1063.1105018681785"
2196,3865,"445.74792183881897"
2197,3083,"134.06630287336145"
2198,3667,"901.7571240908876"
2199,3083,"1010.8747355754674"
2200,3407,"995.7867876530753"
2201,3407,"1188.6695260324434"
2202,4076,"2242.9376780755465"
2203,3407,"1512.6878686752923"
2204,3407,"1509.6442614406594"
2205,3409,"8266.357086913953"
2206,3409,"9616.667185358501"
2207,3409,"8948.477703221053"
2208,3730,"3527.0532118233527"
2209,3664,"3900.1501713167063"
2210,3073,"2530.8065243196384"
2211,3073,"1690.822655286056"
2212,3073,"1697.142947000462"
2213,3073,"2236.0280369963043"
2214,3870,"304.15638716344796"
2215,3870,"265.319499387732"
2216,4218,"4256.805647832586"
2217,4218,"5822.806987783568"
2218,4218,"5677.544011357743"
2219,4218,"5213.759884507251"
2220,4218,"4037.0653572652577"
2221,3083,"6040.517658578392"
2222,3083,"4608.242479723028"
2223,3083,"4503.526713262171"
2224,3667,"2168.3121490596204"
2225,3083,"2290.8508655818277"
2226,3083,"1289.916604474969"
2227,3083,"433.9134335821825"
2228,3054,"3381.7424048637818"
2229,3058,"3239.1948454192843"
2230,3058,"2605.633271741501"
2231,3058,"2761.445052656795"
2232,3058,"2474.8252556630655"
2233,3464,"3290.340533377884"
2234,3464,"3016.9157195316543"
2235,3464,"2314.422583860631"
2236,3464,"1535.8550816798988"
2237,3426,"736.5075820726667"
2238,4129,"348.4226509686842"
2239,4129,"102.65886781920024"
2240,3676,"868.7165325933438"
2241,3660,"142.0179602272716"
2242,3660,"235.49777131401365"
2243,4129,"404.9203176326342"
2244,3400,"3012.440791278918"
2245,3024,"1651.9046047435936"
2246,3828,"1412.4123346056438"
2247,3167,"2205.1410534046936"
2248,3770,"4172.149610504527"
2249,4043,"2714.9984374811206"
2250,3215,"3772.1925788242224"
2251,4356,"6000.987445388606"
2252,4356,"5260.446083842586"
2253,3229,"7277.257882636074"
2254,3229,"7500.4176934109655"
2255,3229,"7656.520051366257"
2256,3229,"7692.487958265864"
2257,4026,"1252.461045054797"
2258,4026,"938.5264380890872"
2259,3774,"91.18953382275534"
2260,4049,"135.91880382318328"
2261,3409,"339.4163731010525"
2262,3137,"10199.941274583698"
2263,2737,"63.63250016689756"
2264,4129,"765.196529065641"
2265,3073,"1547.197048855812"
2266,3028,"19.556777461779348"
2267,3774,"162.62376385931952"
2268,3774,"466.71274451615017"
2269,3646,"4918.68500678995"
2270,1739,"5405.904489517717"
2271,3477,"1227.4719251018691"
2272,3667,"711.3130696069564"
2273,2924,"992.1389079454825"
2274,1689,"1269.744510489828"
2275,3126,"1195.1149941656493"
2276,3126,"1141.669296055162"
2277,2942,"1005.8724341289399"
2278,2943,"1026.5165772534233"
2279,3126,"659.9998625542473"
2280,4004,"5716.278257388005"
2281,3851,"4613.809314683159"
2282,2943,"767.1853764815999"
2283,3126,"1166.7457417364749"
2284,3126,"94.95484518937053"
2285,3016,"3568.092824316849"
2286,3126,"310.1847356050435"
2287,3851,"5036.3141434255285"
2288,3851,"4775.133197958007"
2289,3139,"42.486794359090325"
2290,4317,"1207.1652885346102"
2291,3126,"228.8839965373336"
2292,3126,"315.1103188346945"
2293,4317,"1015.514781989397"
2294,4317,"1019.5034874872185"
2295,4317,"1072.9379061036989"
2296,3406,"4321.641664396976"
2297,4317,"1140.8046193362968"
2298,3137,"5244.309884440193"
2299,4317,"1200.3064215770007"
2300,4317,"1207.1652885346102"
2301,3427,"270.9988603569398"
2302,2634,"1528.287492823208"
2303,2634,"1641.027484529146"
2304,2634,"1612.9914366403386"
2305,2634,"1516.1768068133968"
2306,2634,"1462.5747918446195"
2307,2634,"1432.8279732044318"
2308,2634,"2746.7982303501876"
2309,2634,"1599.831020564813"
2310,2634,"1538.9407443722384"
2311,2634,"1502.0274134456904"
2312,2634,"1473.2434583402955"
2313,2634,"1516.1614810251924"
2314,2634,"2773.4577651312516"
2315,2634,"2765.2318065083205"
2317,4356,"448.8338266414402"
2318,3985,"631.7247160160709"
2319,3851,"1959.9062784635016"
2320,3851,"1956.4102807299537"
2321,3851,"1983.0993134192852"
2322,3851,"1978.4790056723823"
2323,3851,"1980.1579458654064"
2324,3851,"1951.829158808201"
2325,3486,"271.92661737448236"
2326,3486,"230.12460996098181"
2327,3486,"392.37383841464595"
2328,2638,"1091.9385742772574"
2329,3229,"8289.200243647754"
2330,3352,"2979.1720652179956"
2331,4314,"2474.9036325104053"
2332,4314,"2480.7543556607616"
2333,3403,"1891.402116143588"
2334,3941,"3997.7010015250657"
2335,3403,"2668.779229655938"
2336,3403,"2615.072788247691"
2337,4314,"2513.7468585020756"
2338,3985,"467.4280131764435"
2339,3684,"631.7181293196713"
2340,3126,"514.486783070914"
2341,4082,"2377.3837544559487"
2342,4082,"2404.1843562363156"
2343,4082,"2365.6196206472496"
2344,4082,"2353.420825761804"
2345,4082,"2340.7309815057874"
2346,4082,"2349.237060480419"
2347,2913,"3065.9267299463336"
2348,3851,"2284.823840031099"
2349,3851,"2307.784156834333"
2350,3667,"85.7909643876027"
2351,3851,"2373.009274242977"
2352,3851,"2371.671981005178"
2353,3355,"938.4666602617602"
2354,3851,"2402.34547951349"
2355,3851,"2407.0803742468015"
2356,3851,"2417.597103089704"
2357,3851,"2410.5443334360366"
2358,3851,"2361.717180239024"
2359,3851,"2404.691915369533"
2360,3073,"993.8268427623575"
2361,3083,"866.6667412021501"
2362,3352,"2994.3633530060624"
2363,3486,"1199.8822137442592"
2364,3486,"1200.2619349629722"
2366,3486,"1203.650695116111"
2367,3486,"1210.6565523903798"
2368,3486,"1261.2113381416002"
2369,3486,"1178.0678841117517"
2370,3486,"1226.398644633077"
2371,3486,"1180.3871831374504"
2372,3486,"1185.3975857932348"
2373,3486,"1212.6579809824088"
2374,3486,"1248.1845299095664"
2375,3486,"1255.127109715519"
2376,3486,"1224.479456573098"
2377,3486,"1154.7337565929472"
2378,3486,"1115.943901813221"
